很 O
少 O
； O
在 O
东 O
西 O
伯 O
利 O
亚 O
的 O
安 O
加 O
拉 O
河 O
库 O
区 O
及 O
美 B-location
国 I-location
哥 O
伦 O
比 O
亚 O
河 O
的 O
大 O
古 O
力 O
水 O
坝 O
库 O
区 O
岸 O
坡 O
也 O
具 O
有 O
开 O
始 O
蓄 B-predisposition
水 I-predisposition
初 O
期 O
群 O
发 O
滑 O
坡 O
的 O
时 O
序 O
特 O
征 O
。 O

中 B-location
国 I-location
河 O
流 O
水 O
系 O
十 O
分 O
发 O
达 O
， O
各 O
大 O
流 O
域 O
均 O
有 O
库 O
岸 O
滑 O
坡 O
灾 O
害 O
发 O
生 O
， O
其 O
中 O
三 B-location
峡 I-location
大 O
坝 O
是 O
全 O
球 O
最 O
大 O
的 O
水 O
电 O
工 O
程 O
， O
库 O
区 O
周 O
边 O
也 O
是 O
全 O
球 O
著 O
名 O
的 O
库 O
岸 O
滑 O
坡 O
集 O
中 O
分 O
布 O
区 O
， O
单 O
体 O
规 O
模 O
超 O
过 O
1 O
. O
0 O
x O
1 O
0 O
% O
； O
的 O
滑 O
坡 O
共 O
计 O
4 O
2 O
8 O
处 O
， O
而 O
且 O
随 O
着 O
水 O
库 O
建 O
设 O
和 O
蓄 B-predisposition
水 I-predisposition
， O
滑 O
坡 O
数 O
量 O
和 O
体 O
积 O
还 O
在 O
继 O
续 O
增 O
加 O
穴 O
倒 O
双 O
库 O
区 O
水 O
位 O
升 O
降 O
波 O
动 O
是 O
控 O
制 O
岸 O
坡 O
稳 O
定 O
性 O
的 O
关 O
键 O
因 O
素 O
。 O

已 O
有 O
研 O
究 O
结 O
论 O
如 O
下 O
㈣ O
① O
在 O
库 O
区 O
蓄 B-predisposition
水 I-predisposition
期 O
间 O
， O
绝 O
大 O
部 O
分 O
滑 O
坡 O
受 O
到 O
水 O
位 O
变 O
动 O
的 O
影 O
响 O
， O
具 O
体 O
影 O
响 O
取 O
决 O
于 O
滑 B-element
带 I-element
形 O
状 O
、 O
高 O
程 O
、 O
结 O
构 O
、 O
物 O
质 O
组 O
成 O
、 O
排 O
水 O
条 O
件 O
等 O
。 O

库 O
水 O
位 O
上 O
升 O
对 O
坡 O
体 O
稳 O
定 O
性 O
的 O
影 O
响 O
是 O
双 O
方 O
面 O
的 O
， O
其 O
中 O
不 O
利 O
于 O
稳 O
定 O
性 O
的 O
因 O
素 O
包 O
括 O
： O
孔 O
隙 O
水 O
压 O
力 O
升 O
高 O
、 O
岩 O
土 O
体 O
溶 O
蚀 O
软 O
化 O
及 O
浮 O
托 O
合 O
力 O
作 O
用 O
， O
甚 O
至 O
诱 O
发 O
水 O
库 O
地 B-predisposition
震 I-predisposition
或 O
浅 O
部 O
断 B-geological_structure
层 I-geological_structure
活 O
动 O
； O
利 O
于 O
坡 O
体 O
稳 O
定 O
的 O
因 O
素 O
是 O
水 O
体 O
面 O
向 O
坡 O
体 O
内 O
部 O
的 O
逆 O
向 O
渗 O
透 O
压 O
力 O
。 O
矛 O
盾 O
双 O
方 O
对 O
坡 O
体 O
稳 O
定 O
性 O
的 O
综 O
合 O
影 O
响 O
是 O
有 O
利 O
或 O
有 O
害 O
经 O
常 O
因 O
滑 O
坡 O
而 O
异 O
， O
例 O
如 O
滑 B-element
体 I-element
渗 O
透 O
性 O
较 O
好 O
的 O
清 B-location
江 I-location
鱼 B-name
洞 I-name
河 I-name
滑 I-name
坡 I-name
和 O
鹤 B-location
峰 I-location
滑 O
坡 O
在 O
库 O
区 O
蓄 B-predisposition
水 I-predisposition
引 O
起 O
的 O
静 O
态 O
水 O
压 O
力 O
作 O
用 O
下 O
稳 O
定 O
性 O
得 O
到 O
改 O
善 O
阳 O
倒 O
； O
但 O
是 O
树 B-name
坪 I-name
滑 I-name
坡 I-name
、 O
千 B-name
将 I-name
坪 I-name
滑 I-name
坡 I-name
及 O
泄 O
滩 O
滑 O
坡 O
在 O
库 O
区 O
蓄 B-predisposition
水 I-predisposition
时 O
稳 O
定 O
性 O
变 O
差 O
甚 O
至 O
被 O
诱 O
发 O
复 O
活 O
常 O
水 O
位 O
的 O
影 O
响 O
， O
被 O
淹 O
没 O
滑 B-element
体 I-element
的 O
水 O
文 O
地 O
质 O
条 O
件 O
和 O
滑 B-element
带 I-element
物 O
理 O
力 O
学 O
性 O
质 O
的 O
改 O
变 O
， O
直 O
接 O
影 O
响 O
滑 O
坡 O
稳 O
定 O
性 O
。 O

对 O
于 O
滑 B-element
带 I-element
整 O
体 O
或 O
者 O
部 O
分 O
处 O
在 O
地 B-predisposition
下 I-predisposition
水 I-predisposition
位 O
以 O
下 O
的 O
滑 B-element
体 I-element
而 O
言 O
， O
库 O
水 O
位 O
上 O
涨 O
对 O
强 O
度 O
没 O
有 O
必 O
然 O
影 O
响 O
； O
但 O
是 O
在 O
水 O
位 O
以 O
上 O
的 O
滑 B-element
带 I-element
后 O
; O
强 O
度 O
会 O
降 O
低 O
通 O
过 O
对 O
3 O
7 O
处 O
大 O
型 O
滑 O
坡 O
在 O
库 O
水 O
位 O
升 O
至 O
1 O
7 O
5 O
m O
前 O
后 O
的 O
安 O
全 O
系 O
数 O
进 O
行 O
比 O
较 O
显 O
示 O
， O
蓄 B-predisposition
水 I-predisposition
后 O
4 O
4 O
% O
的 O
滑 O
坡 O
与 O
之 O
前 O
相 O
同 O
或 O
者 O
有 O
微 O
弱 O
增 O
加 O
； O
2 O
4 O
% O
的 O
滑 O
坡 O
安 O
全 O
系 O
数 O
降 O
低 O
了 O
3 O
% O
〜 O
1 O
理 O
； O
3 O
2 O
% O
的 O
滑 O
坡 O
安 O
全 O
系 O
数 O
大 O
幅 O
降 O
低 O
了 O
1 O
1 O
% O
〜 O
3 O
0 O
库 O
水 O
位 O
波 O
动 O
的 O
影 O
响 O
， O
三 B-location
峡 I-location
水 O
库 O
运 O
行 O
包 O
括 O
2 O
个 O
明 O
显 O
波 O
动 O
阶 O
段 O
： O
一 O
是 O
汛 O
期 O
前 O
的 O
水 O
位 O
缓 O
慢 O
降 O
落 O
， O
从 O
每 O
年 O
1 O
1 O
月 O
至 O
来 O
年 O
3 O
月 O
期 O
间 O
， O
大 O
坝 O
前 O
水 O
位 O
从 O
正 O
常 O
1 O
7 O
5 O
m O
水 O
位 O
降 O
至 O
防 O
洪 O
限 O
制 O
水 O
位 O
1 O
4 O
5 O
m O
, O
下 O
降 O
速 O
率 O
为 O
O O
. O
2 O
m O
/ O
d O
, O
这 O
种 O
下 O
降 O
速 O
率 O
并 O
未 O
对 O
库 O
岸 O
边 B-topography
坡 I-topography
的 O
整 O
体 O
稳 O
定 O
性 O
造 O
成 O
明 O
显 O
影 O
响 O
， O
但 O
会 O
导 O
致 O
一 O
些 O
稳 O
定 O
性 O
较 O
差 O
的 O
变 B-process
形 I-process
体 O
活 O
动 O
； O
二 O
是 O
在 O
汛 O
期 O
洪 O
峰 O
之 O
后 O
， O
库 O
水 O
位 O
在 O
小 O
范 O
围 O
内 O
突 O
然 O
降 O
落 O
， O
以 O
1 O
9 O
5 O
4 O
年 O
洪 O
水 O
为 O
例 O
， O
坝 O
前 O
水 O
位 O
最 O
大 O
降 O
速 O
为 O
1 O
. O
2 O
m O
/ O
d O
, O
共 O
计 O
降 O
落 O
了 O
1 O
7 O
m O
； O
这 O
种 O
大 O
幅 O
度 O
快 O
速 O
水 O
位 O
降 O
落 O
是 O
为 O
了 O
应 O
对 O
同 O
时 O
出 O
现 O
的 O
暴 O
雨 O
和 O
洪 O
水 O
， O
会 O
造 O
成 O
岸 O
坡 O
岩 O
土 O
体 O
细 O
粒 O
物 O
质 O
潜 O
蚀 O
、 O
坡 O
体 O
地 B-predisposition
下 I-predisposition
水 I-predisposition
向 O
下 O
渗 O
流 O
, O
一 O
般 O
认 O
为 O
会 O
对 O
稳 O
定 O
性 O
产 O
生 O
不 O
利 O
影 O
响 O
。 O
例 O
如 O
监 O
测 O
数 O
据 O
显 O
示 O
， O
树 B-name
坪 I-name
滑 I-name
坡 I-name
、 O
鹤 B-location
峰 I-location
滑 O
坡 O
和 O
黄 B-rock
土 I-rock
坡 O
滑 O
坡 O
均 O
表 O
现 O
出 O
随 O
着 O
库 O
水 O
位 O
下 O
降 O
， O
尤 O
其 O
是 O
急 O
降 O
过 O
程 O
， O
产 O
生 O
强 O
烈 O
附 O
加 O
变 B-process
形 I-process
， O
且 O
整 O
体 O
稳 O
定 O
性 O
明 O
显 O
降 O
低 O
的 O
特 O
征 O
。 O

然 O
而 O
， O
也 O
有 O
研 O
究 O
通 O
过 O
对 O
主 O
流 O
沿 O
岸 O
2 O
8 O
处 O
大 O
型 O
滑 O
坡 O
敏 O
感 O
性 O
分 O
析 O
， O
发 O
现 O
仅 O
有 O
7 O
处 O
滑 O
坡 O
在 O
水 O
位 O
急 O
降 O
时 O
稳 O
定 O
性 O
相 O
比 O
自 O
然 O
状 O
态 O
有 O
所 O
降 O
低 O
； O
对 O
主 O
流 O
沿 O
岸 O
3 O
1 O
处 O
大 O
型 O
一 O
特 O
大 O
型 O
滑 O
坡 O
的 O
宏 O
观 O
地 O
质 O
分 O
析 O
、 O
稳 O
定 O
性 O
计 O
算 O
、 O
失 O
效 O
概 O
率 O
分 O
析 O
及 O
灰 O
色 O
综 O
合 O
评 O
价 O
结 O
果 O
显 O
示 O
， O
只 O
有 O
龙 B-name
王 I-name
庙 I-name
滑 I-name
坡 I-name
和 O
安 B-name
乐 I-name
死 I-name
滑 I-name
坡 I-name
稳 O
定 O
性 O
降 O
低 O
， O
其 O
余 O
稳 O
定 O
性 O
状 O
态 O
与 O
水 O
位 O
降 O
落 O
前 O
相 O
似 O
。 O

三 B-location
峡 I-location
库 O
区 O
除 O
了 O
由 O
库 O
水 O
位 O
升 O
降 O
诱 O
发 O
滑 O
坡 O
以 O
外 O
， O
还 O
有 O
— O
些 O
大 O
型 O
滑 O
坡 O
尽 O
管 O
并 O
非 O
由 O
水 O
库 O
诱 O
发 O
， O
但 O
滑 O
坡 O
活 O
动 O
却 O
直 O
接 O
影 O
响 O
水 O
电 O
工 O
程 O
运 O
营 O
安 O
全 O
, O
典 O
型 O
案 O
例 O
包 O
括 O
: O
① O
西 O
陵 O
峡 O
新 O
滩 O
滑 O
坡 O
， O
属 O
于 O
多 O
期 O
活 O
动 O
的 O
特 O
大 O
型 O
古 O
崩 O
坡 O
积 O
体 O
， O
1 O
9 O
8 O
5 O
年 O
6 O
月 O
1 O
2 O
日 O
， O
发 O
生 O
高 O
速 O
滑 O
坡 O
， O
体 O
积 O
约 O
3 O
0 O
0 O
0 O
X O
1 O
0 O
0 O
% O
滑 B-element
体 I-element
以 O
1 O
0 O
〜 O
3 O
0 O
m O
/ O
s O
摧 O
毁 O
新 O
滩 O
千 O
年 O
古 O
镇 O
， O
毁 O
坏 O
4 O
8 O
1 O
户 O
居 O
民 O
的 O
房 O
屋 O
， O
激 O
起 O
涌 O
浪 O
高 O
5 O
4 O
m O
, O
波 O
及 O
长 O
江 O
航 O
道 O
约 O
4 O
2 O
k O
m O
, O
中 O
断 O
航 O
运 O
1 O
2 O
d O
； O
滑 O
坡 O
复 O
活 O
的 O
主 O
导 O
因 O
素 O
是 O
滑 B-element
坡 I-element
体 I-element
后 O
缘 O
广 O
家 O
崖 O
危 O
岩 O
逐 O
年 O
崩 B-process
塌 I-process
加 O
载 O
， O
主 O
动 O
滑 O
移 O
区 O
崩 B-process
塌 I-process
堆 O
积 O
物 O
不 O
断 O
积 O
累 O
， O
超 O
过 O
滑 B-element
床 I-element
抗 O
力 O
所 O
致 O
; O
鸡 B-name
扒 I-name
子 I-name
滑 I-name
坡 I-name
, O
1 O
9 O
8 O
2 O
年 O
7 O
月 O
， O
区 O
域 O
性 O
特 O
大 O
暴 O
雨 O
导 O
致 O
老 O
滑 O
坡 O
复 O
活 O
， O
最 O
大 O
滑 O
速 O
1 O
2 O
. O
5 O
m O
/ O
s O
， O
滑 B-element
体 I-element
前 O
缘 O
推 O
入 O
长 O
江 O
并 O
直 O
达 O
对 O
岸 O
， O
最 O
大 O
滑 O
距 O
超 O
过 O
3 O
0 O
0 O
m O
， O
体 O
积 O
约 O
1 O
5 O
0 O
0 O
x O
1 O
0 O
W O
； O
虽 O
未 O
造 O
成 O
人 O
员 O
伤 O
亡 O
， O
但 O
毁 O
坏 O
房 O
屋 O
1 O
7 O
3 O
0 O
间 O
， O
经 O
济 O
损 O
失 O
约 O
6 O
0 O
0 O
万 O
元 O
， O
入 O
江 O
滑 B-element
体 I-element
形 O
成 O
7 O
0 O
0 O
m O
长 O
的 O
急 O
流 O
险 O
滩 O
， O
导 O
致 O
航 O
运 O
中 O
断 O
7 O
d O
, O
碍 O
航 O
达 O
数 O
月 O
。 O

例 O
如 O
1 O
9 O
6 O
1 O
年 O
柘 O
溪 O
电 O
站 O
库 O
岸 O
滑 O
坡 O
是 O
中 B-location
国 I-location
第 O
— O
例 O
水 O
库 O
蓄 B-predisposition
水 I-predisposition
诱 O
发 O
的 O
大 O
型 O
灾 O
难 O
性 O
顺 B-geological_structure
层 I-geological_structure
岩 O
质 O
滑 O
坡 O
; O
黄 B-rock
土 I-rock
高 B-topography
原 I-topography
区 O
延 O
安 O
红 O
庄 O
水 O
库 O
渗 O
漏 O
导 O
致 O
周 O
边 O
地 B-predisposition
下 I-predisposition
水 I-predisposition
位 O
上 O
涨 O
， O
诱 O
发 O
赵 O
家 O
安 O
老 O
滑 O
坡 O
复 O
活 O
网 O
； O
黄 B-location
河 I-location
上 O
游 O
拉 O
西 O
瓦 O
电 O
站 O
果 O
卜 O
滑 O
坡 O
金 B-location
沙 I-location
江 I-location
流 O
域 O
梯 O
级 O
电 O
站 O
的 O
库 O
岸 O
崩 B-process
塌 I-process
和 O
滑 O
坡 O
群 O
。 O

2 O
. O
2 O
水 O
库 O
大 O
坝 O
目 O
前 O
全 O
球 O
许 O
多 O
国 O
家 O
的 O
水 O
库 O
大 O
坝 O
运 O
营 O
安 O
全 O
不 O
容 O
乐 O
观 O
， O
且 O
日 O
益 O
引 O
起 O
广 O
泛 O
关 O
注 O
。 O
以 O
美 B-location
国 I-location
为 O
例 O
， O
全 O
国 O
编 O
录 O
在 O
册 O
的 O
大 O
坝 O
约 O
7 O
9 O
0 O
0 O
座 O
， O
历 O
史 O
上 O
在 O
供 O
水 O
、 O
防 O
洪 O
、 O
航 O
运 O
、 O
灌 B-predisposition
溉 I-predisposition
及 O
发 O
电 O
等 O
领 O
域 O
发 O
挥 O
了 O
重 O
要 O
作 O
用 O
； O
但 O
是 O
自 O
1 O
9 O
9 O
9 O
年 O
至 O
今 O
， O
超 O
过 O
3 O
3 O
0 O
0 O
座 O
大 O
坝 O
处 O
于 O
不 O
稳 O
定 O
状 O
态 O
， O
其 O
中 O
1 O
2 O
9 O
座 O
已 O
经 O
破 O
坏 O
。 O

美 B-location
国 I-location
大 O
坝 O
安 O
全 O
联 O
盟 O
呼 O
吁 O
全 O
国 O
关 O
注 O
大 O
坝 O
安 O
全 O
性 O
恶 O
化 O
进 O
而 O
危 O
及 O
公 O
共 O
安 O
全 O
的 O
问 O
题 O
， O
但 O
至 O
今 O
仍 O
缺 O
乏 O
专 O
门 O
针 O
对 O
大 O
坝 O
修 O
复 O
的 O
公 O
共 O
政 O
策 O
和 O
资 O
金 O
支 O
持 O
。 O

中 B-location
国 I-location
大 O
坝 O
安 O
全 O
问 O
题 O
也 O
十 O
分 O
突 O
出 O
， O
国 O
内 O
一 O
半 O
以 O
上 O
水 O
库 O
建 O
成 O
于 O
2 O
0 O
世 O
纪 O
5 O
0 O
〜 O
7 O
0 O
年 O
代 O
， O
建 O
设 O
过 O
程 O
一 O
般 O
是 O
边 O
勘 O
测 O
、 O
边 O
设 O
计 O
、 O
边 O
施 O
工 O
， O
工 O
程 O
标 O
准 O
和 O
施 O
工 O
质 O
量 O
低 O
劣 O
， O
目 O
前 O
大 O
量 O
库 O
坝 O
处 O
于 O
病 O
险 O
状 O
态 O
。 O
针 O
对 O
国 O
内 O
大 O
坝 O
失 O
事 O
机 O
理 O
的 O
初 O
步 O
研 O
究 O
显 O
示 O
尊 O
① O
溃 O
坝 O
时 O
间 O
大 O
致 O
遵 O
循 O
2 O
4 O
a O
大 O
周 O
期 O
及 O
1 O
2 O
a O
小 O
周 O
期 O
的 O
变 O
化 O
规 O
律 O
； O
经 O
历 O
了 O
长 O
时 O
间 O
干 O
旱 O
后 O
的 O
集 O
中 O
降 O
水 O
会 O
使 O
库 O
区 O
大 O
坝 O
失 O
稳 O
概 O
率 O
增 O
加 O
； O
③ O
北 O
方 O
大 O
坝 O
失 O
稳 O
主 O
要 O
由 O
于 O
泄 O
流 O
能 O
力 O
不 O
足 O
和 O
大 O
坝 O
质 O
量 O
问 O
题 O
， O
而 O
南 O
方 O
大 O
坝 O
失 O
稳 O
除 O
此 O
原 O
因 O
以 O
外 O
， O
超 O
标 O
准 O
洪 O
水 O
也 O
是 O
主 O
要 O
诱 O
因 O
之 O
一 O
。 O

通 O
过 O
对 O
国 O
内 O
外 O
水 O
库 O
大 O
坝 O
失 O
稳 O
破 O
坏 O
的 O
综 O
合 O
分 O
析 O
， O
初 O
步 O
总 O
结 O
出 O
大 O
坝 O
失 O
稳 O
的 O
5 O
个 O
主 O
要 O
原 O
因 O
筠 O
: O
① O
坝 O
基 O
失 O
稳 O
： O
如 O
法 O
国 O
M O
a O
l O
p O
a O
s O
s O
e O
t O
拱 O
坝 O
失 O
稳 O
， O
由 O
于 O
左 O
岸 O
坝 O
肩 O
地 O
质 O
条 O
件 O
较 O
差 O
, O
2 O
组 O
优 O
势 O
结 O
构 O
面 O
切 O
割 O
形 O
成 O
不 O
稳 O
定 O
楔 O
形 O
体 O
； O
蓄 B-predisposition
水 I-predisposition
后 O
悬 O
臂 O
梁 O
底 O
部 O
产 O
生 O
拉 O
应 O
力 O
， O
坝 O
踵 O
开 O
裂 O
， O
水 O
流 O
入 O
渗 O
形 O
成 O
巨 O
大 O
扬 O
压 O
力 O
； O
坝 O
肩 O
渗 O
流 O
力 O
和 O
拱 O
推 O
力 O
导 O
致 O
楔 O
形 O
体 O
滑 O
动 O
， O
左 O
坝 O
肩 O
产 O
生 O
变 B-process
形 I-process
， O
带 O
动 O
坝 O
体 O
整 O
体 O
破 O
坏 O
; O
国 O
泄 O
洪 O
能 O
力 O
不 O
足 O
： O
如 O
印 O
度 O
M O
a O
c O
h O
h O
u O
大 O
坝 O
失 O
稳 O
是 O
由 O
于 O
前 O
期 O
特 O
大 O
暴 O
雨 O
漫 O
顶 O
， O
实 O
际 O
流 O
量 O
超 O
过 O
设 O
计 O
泄 O
流 O
能 O
力 O
2 O
倍 O
多 O
， O
加 O
之 O
未 O
能 O
开 O
闸 O
放 O
水 O
所 O
致 O
； O
渗 O
流 O
控 O
制 O
措 O
施 O
不 O
当 O
： O
如 O
1 O
9 O
2 O
8 O
年 O
美 B-location
国 I-location
洛 O
杉 O
矶 O
S O
t O
F O
r O
a O
n O
c O
i O
s O
重 O
力 O
坝 O
失 O
稳 O
， O
内 O
因 O
是 O
坝 O
址 O
存 O
在 O
地 O
质 O
缺 O
陷 O
， O
外 O
因 O
则 O
是 O
渗 O
流 O
， O
在 O
蓄 B-predisposition
水 I-predisposition
初 O
期 O
就 O
沿 O
坝 O
体 O
、 O
断 B-geological_structure
层 I-geological_structure
和 O
坝 O
肩 O
开 O
始 O
渗 O
流 O
； O
由 O
于 O
砾 B-rock
岩 I-rock
中 O
含 O
可 O
溶 O
性 O
矿 O
物 O
， O
岩 O
体 O
吸 O
水 O
软 O
化 O
， O
受 O
水 O
流 O
冲 O
刷 O
出 O
现 O
缺 O
口 O
， O
导 O
致 O
右 O
侧 O
坝 O
体 O
失 O
去 O
支 O
撑 O
。 O
在 O
水 O
压 O
力 O
作 O
用 O
下 O
, O
古 O
滑 B-element
坡 I-element
体 I-element
复 O
活 O
， O
岩 O
体 O
沿 O
页 B-rock
岩 I-rock
层 O
面 O
楔 O
为 O
吸 O
体 O
左 O
侧 O
终 O
洪 O
水 O
将 O
重 O
达 O
万 O
吨 O
的 O
混 O
凝 O
土 O
坝 O
体 O
卷 O
走 O
。 O

一 O
般 O
水 O
库 O
蓄 B-predisposition
水 I-predisposition
必 O
然 O
会 O
产 O
生 O
渗 O
流 O
， O
随 O
着 O
水 O
位 O
抬 O
高 O
， O
孔 O
隙 O
水 O
压 O
力 O
增 O
加 O
可 O
使 O
土 O
体 O
发 O
生 O
潜 O
蚀 O
及 O
管 O
涌 O
破 O
坏 O
， O
进 O
而 O
引 O
起 O
坝 O
基 O
和 O
坝 O
体 O
破 O
坏 O
； O
由 O
于 O
渗 O
流 O
多 O
因 O
地 B-predisposition
下 I-predisposition
水 I-predisposition
而 O
起 O
， O
常 O
被 O
忽 O
视 O
， O
因 O
此 O
破 O
坏 O
性 O
比 O
较 O
大 O
; O
( O
3 O
1 O
地 B-predisposition
震 I-predisposition
诱 O
发 O
坝 O
体 O
破 O
坏 O
: O
美 B-location
国 I-location
圣 O
费 O
尔 O
南 O
多 O
大 O
坝 O
滑 O
坡 O
， O
1 O
9 O
7 O
1 O
年 O
M O
7 O
. O
5 O
级 O
加 O
州 O
地 B-predisposition
震 I-predisposition
诱 O
发 O
填 O
土 O
坝 O
体 O
液 O
化 O
， O
滑 O
坡 O
主 O
体 O
在 O
震 O
后 O
2 O
5 O
s O
发 O
生 O
滑 O
动 O
， O
滑 B-element
面 I-element
位 O
于 O
上 O
游 O
坝 O
面 O
， O
切 O
穿 O
坝 O
体 O
导 O
致 O
溃 O
坝 O
; O
( O
库 O
区 O
滑 O
坡 O
导 O
致 O
溃 O
坝 O
： O
美 B-location
国 I-location
加 O
州 O
L O
o O
s O
A O
n O
g O
e O
l O
e O
s O
大 O
坝 O
为 O
大 O
型 O
重 O
力 O
坝 O
， O
东 O
侧 O
坝 O
肩 O
处 O
的 O
历 O
史 O
滑 O
坡 O
在 O
库 O
水 O
浸 O
泡 O
下 O
滑 O
动 O
导 O
致 O
坝 O
体 O
破 O
坏 O
。 O

2 O
. O
3 O
灌 B-predisposition
溉 I-predisposition
工 O
程 O
中 B-location
国 I-location
西 O
北 O
黄 B-rock
土 I-rock
高 B-topography
原 I-topography
区 O
的 O
农 O
业 O
灌 B-predisposition
溉 I-predisposition
活 O
动 O
诱 O
发 O
滑 O
坡 O
现 O
象 O
十 O
分 O
典 O
型 O
， O
尤 O
其 O
以 O
甘 B-location
肃 I-location
永 B-location
靖 I-location
黑 O
方 O
台 O
灌 O
区 O
的 O
滑 O
坡 O
群 O
最 O
具 O
代 O
表 O
性 O
。 O

黄 B-rock
土 I-rock
在 O
干 O
燥 O
状 O
态 O
下 O
的 O
内 O
聚 O
力 O
较 O
高 O
, O
但 O
是 O
当 O
含 O
水 O
量 O
增 O
加 O
时 O
， O
强 O
度 O
会 O
明 O
显 O
降 O
低 O
。 O

黑 O
方 O
台 O
地 O
区 O
年 O
均 O
蒸 O
发 O
量 O
约 O
为 O
1 O
6 O
0 O
0 O
m O
m O
» O
远 O
大 O
于 O
年 O
均 O
降 B-predisposition
雨 I-predisposition
量 O
约 O
3 O
O O
O O
m O
n O
i O
， O
因 O
此 O
降 B-predisposition
雨 I-predisposition
对 O
滑 O
坡 O
诱 O
发 O
因 O
素 O
微 O
弱 O
， O
而 O
最 O
近 O
3 O
0 O
多 O
年 O
的 O
嫄 O
面 O
灌 B-predisposition
溉 I-predisposition
活 O
动 O
导 O
致 O
黑 O
方 O
台 O
上 O
层 O
滞 O
水 O
位 O
显 O
著 O
升 O
高 O
， O
成 O
为 O
诱 O
发 O
滑 O
坡 O
的 O
主 O
要 O
因 O
素 O
。 O

甘 B-location
肃 I-location
永 B-location
靖 I-location
黑 O
方 O
台 O
黄 B-rock
土 I-rock
滑 O
坡 O
群 O
： O
位 O
于 O
甘 B-location
肃 I-location
永 B-location
靖 I-location
盐 O
锅 O
峡 O
镇 O
， O
地 O
处 O
黄 B-location
河 I-location
和 O
涅 O
水 O
河 O
交 O
汇 O
处 O
的 O
黄 B-location
河 I-location
左 O
岸 O
， O
东 O
西 O
长 O
约 O
1 O
0 O
. O
7 O
k O
m O
, O
南 O
北 O
宽 O
1 O
3 O
k O
m O
, O
台 O
嫄 O
面 O
积 O
约 O
1 O
3 O
. O
7 O
k O
r O
f O
, O
为 O
黄 B-location
河 I-location
I O
V O
级 O
基 O
座 O
阶 O
地 O
， O
台 O
嫄 O
高 O
出 O
周 O
围 O
地 O
形 O
1 O
0 O
0 O
- O
1 O
3 O
3 O
m O
。 O

堀 O
边 O
地 O
带 O
共 O
发 O
育 O
3 O
5 O
处 O
滑 O
坡 O
， O
总 O
体 O
积 O
约 O
4 O
6 O
0 O
0 O
X O
1 O
0 O
W O
, O
具 O
体 O
可 O
分 O
为 O
黄 B-rock
土 I-rock
滑 O
坡 O
和 O
黄 B-rock
土 I-rock
- O
基 B-rock
岩 I-rock
滑 O
坡 O
2 O
类 O
： O
① O
黄 B-rock
土 I-rock
层 O
内 O
滑 O
坡 O
以 O
黄 B-rock
土 I-rock
泥 O
流 O
为 O
主 O
， O
具 O
有 O
高 O
速 O
远 O
程 O
及 O
频 O
繁 O
复 O
发 O
特 O
征 O
， O
滑 O
距 O
超 O
过 O
3 O
0 O
0 O
m O
, O
平 O
均 O
滑 O
速 O
大 O
于 O
5 O
m O
/ O
电 O
导 O
致 O
黄 B-rock
土 I-rock
泥 O
流 O
的 O
机 O
制 O
： O
随 O
着 O
滞 O
水 O
位 O
升 O
高 O
, O
排 O
水 O
条 O
件 O
下 O
首 O
先 O
诱 O
发 O
黄 B-rock
土 I-rock
崩 O
解 O
， O
同 O
时 O
对 O
位 O
于 O
黄 B-rock
土 I-rock
台 O
嫄 O
下 O
部 O
饱 O
和 O
部 O
分 O
的 O
土 O
体 O
施 O
加 O
了 O
不 O
排 O
水 O
荷 B-predisposition
载 I-predisposition
； O
在 O
上 O
覆 O
干 O
燥 O
黄 B-rock
土 I-rock
的 O
重 O
力 O
作 O
用 O
下 O
， O
最 O
终 O
形 O
成 O
了 O
不 O
排 O
水 O
的 O
流 O
动 O
破 O
坏 O
； O
宏 O
观 O
破 O
坏 O
方 O
式 O
表 O
现 O
为 O
液 O
化 O
饱 O
和 O
黄 B-rock
土 I-rock
流 O
在 O
先 O
、 O
上 O
部 O
干 O
燥 O
黄 B-rock
土 I-rock
在 O
后 O
的 O
发 O
育 O
特 O
征 O
网 O
; O
② O
黄 B-rock
土 I-rock
- O
基 B-rock
岩 I-rock
滑 O
坡 O
以 O
黄 O
茨 O
滑 O
坡 O
为 O
例 O
， O
位 O
于 O
黑 O
方 O
台 O
南 O
缘 O
, O
1 O
9 O
9 O
5 O
年 O
发 O
生 O
上 O
覆 O
厚 O
层 O
黄 B-rock
土 I-rock
的 O
顺 O
岩 O
层 O
滑 O
坡 O
， O
前 O
缘 O
宽 O
3 O
0 O
0 O
m O
， O
后 O
缘 O
宽 O
5 O
0 O
0 O
m O
, O
长 O
3 O
7 O
0 O
m O
， O
体 O
积 O
约 O
6 O
0 O
0 O
x O
1 O
0 O
由 O
于 O
成 O
功 O
预 O
报 O
， O
未 O
造 O
成 O
人 O
员 O
伤 O
亡 O
。 O

灌 B-predisposition
溉 I-predisposition
诱 O
发 O
黑 B-name
方 I-name
台 I-name
滑 I-name
坡 I-name
群 O
的 O
一 O
种 O
解 O
释 O
为 O
： O
随 O
着 O
灌 B-predisposition
溉 I-predisposition
水 O
流 O
入 O
裂 O
缝 O
， O
裂 O
缝 O
底 O
部 O
的 O
未 O
扰 O
动 O
黄 B-rock
土 I-rock
孔 O
隙 O
水 O
压 O
力 O
急 O
剧 O
增 O
加 O
， O
进 O
